date,neighborhood
2023-09-15 00:00:00+00:00,Belair-Edison
2024-04-04 00:00:00+00:00,Belair-Edison
2024-04-05 00:00:00+00:00,East Baltimore Midway
2021-06-29 00:00:00+00:00,East Baltimore Midway
2017-04-12 00:00:00+00:00,East Baltimore Midway
2014-09-05 00:00:00+00:00,East Baltimore Midway
2025-10-17 00:00:00+00:00,East Baltimore Midway
2023-02-27 00:00:00+00:00,East Baltimore Midway
2022-03-25 00:00:00+00:00,East Baltimore Midway
2017-12-20 00:00:00+00:00,East Baltimore Midway
2019-07-02 00:00:00+00:00,East Baltimore Midway
2011-11-28 00:00:00+00:00,East Baltimore Midway
2024-04-23 00:00:00+00:00,East Baltimore Midway
2022-01-21 00:00:00+00:00,East Baltimore Midway
2022-11-21 00:00:00+00:00,East Baltimore Midway
2011-05-06 00:00:00+00:00,East Baltimore Midway
2010-10-21 00:00:00+00:00,East Baltimore Midway
2025-10-28 00:00:00+00:00,East Baltimore Midway
2017-05-21 00:00:00+00:00,East Baltimore Midway
2026-02-25 00:00:00+00:00,East Baltimore Midway
2023-07-18 00:00:00+00:00,East Baltimore Midway
2026-05-13 00:00:00+00:00,East Baltimore Midway
2026-04-27 00:00:00+00:00,East Baltimore Midway
2018-06-21 00:00:00+00:00,East Baltimore Midway
2025-02-05 00:00:00+00:00,East Baltimore Midway
2024-03-12 00:00:00+00:00,East Baltimore Midway
2008-07-01 00:00:00+00:00,East Baltimore Midway
2024-07-02 00:00:00+00:00,Better Waverly
2023-07-12 00:00:00+00:00,East Baltimore Midway
2026-02-10 00:00:00+00:00,East Baltimore Midway
2025-09-19 00:00:00+00:00,East Baltimore Midway
2023-10-18 00:00:00+00:00,East Baltimore Midway
2024-12-27 00:00:00+00:00,Darley Park
2024-05-15 00:00:00+00:00,Darley Park
2024-05-15 00:00:00+00:00,Darley Park
2025-02-04 00:00:00+00:00,Four By Four
2025-05-13 00:00:00+00:00,Darley Park
2025-10-22 00:00:00+00:00,Darley Park
2026-06-05 00:00:00+00:00,Darley Park
2023-03-01 00:00:00+00:00,Darley Park
2024-06-27 00:00:00+00:00,Darley Park
2023-11-22 00:00:00+00:00,Darley Park
2018-03-18 00:00:00+00:00,Four By Four
2026-07-02 00:00:00+00:00,Darley Park
2025-10-06 00:00:00+00:00,Darley Park
2023-11-22 00:00:00+00:00,Darley Park
2026-02-09 00:00:00+00:00,Darley Park
2025-01-23 00:00:00+00:00,Darley Park
2025-04-27 00:00:00+00:00,Darley Park
2025-11-20 00:00:00+00:00,Darley Park
2026-06-01 00:00:00+00:00,Four By Four
2025-10-05 00:00:00+00:00,Darley Park
2026-01-09 00:00:00+00:00,Darley Park
2021-08-06 00:00:00+00:00,Darley Park
2022-10-10 00:00:00+00:00,Belair-Edison
2008-06-13 00:00:00+00:00,Belair-Edison
2019-04-12 00:00:00+00:00,Belair-Edison
2021-11-19 00:00:00+00:00,Belair-Edison
2025-10-06 00:00:00+00:00,Belair-Edison
2023-12-09 00:00:00+00:00,Belair-Edison
2021-04-30 00:00:00+00:00,Belair-Edison
2025-11-17 00:00:00+00:00,Fallstaff
2026-05-06 00:00:00+00:00,Pimlico Good Neighbors
2023-05-30 00:00:00+00:00,Pimlico Good Neighbors
2010-06-11 00:00:00+00:00,Pimlico Good Neighbors
2024-10-29 00:00:00+00:00,Pimlico Good Neighbors
2011-10-21 00:00:00+00:00,Pimlico Good Neighbors
2026-05-19 00:00:00+00:00,Pimlico Good Neighbors
2019-09-23 00:00:00+00:00,Woodmere
2025-07-02 00:00:00+00:00,Woodmere
2008-02-21 00:00:00+00:00,Four By Four
2026-04-29 00:00:00+00:00,Darley Park
2020-03-04 00:00:00+00:00,Darley Park
2026-05-18 00:00:00+00:00,Darley Park
2023-08-28 00:00:00+00:00,Darley Park
2026-05-04 00:00:00+00:00,Darley Park
2022-03-22 00:00:00+00:00,Darley Park
2026-06-01 00:00:00+00:00,Four By Four
2020-01-04 00:00:00+00:00,Darley Park
2023-10-27 00:00:00+00:00,Darley Park
2024-03-28 00:00:00+00:00,Darley Park
2007-03-22 00:00:00+00:00,Darley Park
2026-03-12 00:00:00+00:00,East Baltimore Midway
2009-12-10 00:00:00+00:00,East Baltimore Midway
2007-11-27 00:00:00+00:00,East Baltimore Midway
2007-05-21 00:00:00+00:00,East Baltimore Midway
2024-02-09 00:00:00+00:00,East Baltimore Midway
2007-06-08 00:00:00+00:00,East Baltimore Midway
2012-03-09 00:00:00+00:00,East Baltimore Midway
2018-07-19 00:00:00+00:00,East Baltimore Midway
2019-04-12 00:00:00+00:00,Better Waverly
2026-02-26 00:00:00+00:00,East Baltimore Midway
2011-03-17 00:00:00+00:00,East Baltimore Midway
2024-07-03 00:00:00+00:00,East Baltimore Midway
2023-12-22 00:00:00+00:00,East Baltimore Midway
2021-06-04 00:00:00+00:00,East Baltimore Midway
2013-05-15 00:00:00+00:00,East Baltimore Midway
2023-09-22 00:00:00+00:00,East Baltimore Midway
2026-05-19 00:00:00+00:00,East Baltimore Midway
2025-05-08 00:00:00+00:00,East Baltimore Midway
2024-05-21 00:00:00+00:00,Waverly
2026-06-05 00:00:00+00:00,Waverly
2024-06-24 00:00:00+00:00,Waverly
2025-02-16 00:00:00+00:00,Darley Park
2024-08-07 00:00:00+00:00,Four By Four
2022-01-25 00:00:00+00:00,Darley Park
2024-07-16 00:00:00+00:00,Darley Park
2026-02-08 00:00:00+00:00,Darley Park
2025-10-23 00:00:00+00:00,Darley Park
2024-12-13 00:00:00+00:00,Darley Park
2025-07-22 00:00:00+00:00,Darley Park
2023-10-25 00:00:00+00:00,Darley Park
2022-02-01 00:00:00+00:00,Darley Park
2016-02-26 00:00:00+00:00,Darley Park
2026-04-11 00:00:00+00:00,Darley Park
2026-06-03 00:00:00+00:00,Darley Park
2026-06-01 00:00:00+00:00,Four By Four
2016-09-26 00:00:00+00:00,Darley Park
2023-08-16 00:00:00+00:00,Darley Park
2024-10-08 00:00:00+00:00,Four By Four
2025-12-04 00:00:00+00:00,Darley Park
2010-11-04 00:00:00+00:00,Darley Park
2023-09-18 00:00:00+00:00,Darley Park
2025-01-23 00:00:00+00:00,Darley Park
2026-03-04 00:00:00+00:00,Darley Park
2026-02-06 00:00:00+00:00,Darley Park
2025-12-29 00:00:00+00:00,Four By Four
2026-01-07 00:00:00+00:00,Four By Four
2022-03-22 00:00:00+00:00,Darley Park
2026-02-04 00:00:00+00:00,Darley Park
2023-04-26 00:00:00+00:00,Darley Park
2022-09-12 00:00:00+00:00,Darley Park
2024-08-05 00:00:00+00:00,Mount Vernon
2024-10-13 00:00:00+00:00,Mt. Washington
2010-09-14 00:00:00+00:00,Glen
2021-11-22 00:00:00+00:00,Woodmere
2026-04-09 00:00:00+00:00,Darley Park
2017-07-23 00:00:00+00:00,Darley Park
2024-10-15 00:00:00+00:00,Darley Park
2022-04-28 00:00:00+00:00,South Clifton Park
2024-11-13 00:00:00+00:00,South Clifton Park
2011-12-02 00:00:00+00:00,South Clifton Park
2007-08-01 00:00:00+00:00,South Clifton Park
2017-11-24 00:00:00+00:00,South Clifton Park
2011-05-26 00:00:00+00:00,South Clifton Park
2020-10-28 00:00:00+00:00,South Clifton Park
2011-12-01 00:00:00+00:00,South Clifton Park
2007-03-30 00:00:00+00:00,South Clifton Park
2022-09-02 00:00:00+00:00,South Clifton Park
2022-08-30 00:00:00+00:00,South Clifton Park
2006-07-24 00:00:00+00:00,South Clifton Park
2025-01-24 00:00:00+00:00,South Clifton Park
2016-01-15 00:00:00+00:00,East Baltimore Midway
2024-12-26 00:00:00+00:00,East Baltimore Midway
2026-02-09 00:00:00+00:00,East Baltimore Midway
2014-11-28 00:00:00+00:00,East Baltimore Midway
2010-07-29 00:00:00+00:00,East Baltimore Midway
2025-07-29 00:00:00+00:00,East Baltimore Midway
2014-06-18 00:00:00+00:00,East Baltimore Midway
2024-02-09 00:00:00+00:00,East Baltimore Midway
2023-05-22 00:00:00+00:00,East Baltimore Midway
2012-06-19 00:00:00+00:00,East Baltimore Midway
2016-05-18 00:00:00+00:00,East Baltimore Midway
2023-02-27 00:00:00+00:00,East Baltimore Midway
2019-05-11 00:00:00+00:00,East Baltimore Midway
2022-03-16 00:00:00+00:00,East Baltimore Midway
2021-10-21 00:00:00+00:00,East Baltimore Midway
2023-02-27 00:00:00+00:00,East Baltimore Midway
2025-11-14 00:00:00+00:00,East Baltimore Midway
2009-03-25 00:00:00+00:00,East Baltimore Midway
2022-02-14 00:00:00+00:00,East Baltimore Midway
2026-07-07 00:00:00+00:00,East Baltimore Midway
2025-05-09 00:00:00+00:00,East Baltimore Midway
2008-03-31 00:00:00+00:00,East Baltimore Midway
2026-03-05 00:00:00+00:00,Waverly
2023-10-16 00:00:00+00:00,Waverly
2023-07-04 00:00:00+00:00,East Baltimore Midway
2007-07-02 00:00:00+00:00,East Baltimore Midway
2007-03-28 00:00:00+00:00,East Baltimore Midway
2014-07-08 00:00:00+00:00,East Baltimore Midway
2016-09-29 00:00:00+00:00,East Baltimore Midway
2023-10-06 00:00:00+00:00,Better Waverly
2023-05-17 00:00:00+00:00,East Baltimore Midway
2025-11-20 00:00:00+00:00,East Baltimore Midway
2024-07-28 00:00:00+00:00,East Baltimore Midway
2024-10-04 00:00:00+00:00,Better Waverly
2025-05-01 00:00:00+00:00,Better Waverly
2017-05-18 00:00:00+00:00,East Baltimore Midway
2025-12-03 00:00:00+00:00,Better Waverly
2023-07-04 00:00:00+00:00,South Clifton Park
2023-08-16 00:00:00+00:00,South Clifton Park
2023-10-26 00:00:00+00:00,South Clifton Park
2021-12-21 00:00:00+00:00,South Clifton Park
2005-06-23 00:00:00+00:00,South Clifton Park
2015-11-24 00:00:00+00:00,South Clifton Park
2008-01-25 00:00:00+00:00,South Clifton Park
2007-08-22 00:00:00+00:00,South Clifton Park
2015-08-07 00:00:00+00:00,South Clifton Park
2013-09-13 00:00:00+00:00,South Clifton Park
2022-08-18 00:00:00+00:00,South Clifton Park
2014-02-26 00:00:00+00:00,South Clifton Park
2008-02-14 00:00:00+00:00,South Clifton Park
2008-02-14 00:00:00+00:00,South Clifton Park
2008-07-09 00:00:00+00:00,South Clifton Park
2016-06-30 00:00:00+00:00,South Clifton Park
2011-10-14 00:00:00+00:00,South Clifton Park
2011-09-08 00:00:00+00:00,South Clifton Park
2024-06-28 00:00:00+00:00,South Clifton Park
2026-02-23 00:00:00+00:00,Langston Hughes
2025-01-21 00:00:00+00:00,Langston Hughes
2012-06-01 00:00:00+00:00,Langston Hughes
2023-09-13 00:00:00+00:00,Arlington
2023-08-31 00:00:00+00:00,Arlington
2019-06-06 00:00:00+00:00,Langston Hughes
2010-02-02 00:00:00+00:00,Central Park Heights
2024-01-04 00:00:00+00:00,Central Park Heights
2010-05-24 00:00:00+00:00,Central Park Heights
2019-01-15 00:00:00+00:00,Central Park Heights
2025-12-08 00:00:00+00:00,Central Park Heights
2017-09-12 00:00:00+00:00,Central Park Heights
2025-06-01 00:00:00+00:00,Central Park Heights
2018-01-07 00:00:00+00:00,Central Park Heights
2018-09-17 00:00:00+00:00,Belair-Edison
2011-04-14 00:00:00+00:00,East Baltimore Midway
2011-04-13 00:00:00+00:00,East Baltimore Midway
2011-04-13 00:00:00+00:00,East Baltimore Midway
2011-04-13 00:00:00+00:00,East Baltimore Midway
2011-04-13 00:00:00+00:00,East Baltimore Midway
2023-02-27 00:00:00+00:00,East Baltimore Midway
2022-04-29 00:00:00+00:00,East Baltimore Midway
2025-01-24 00:00:00+00:00,East Baltimore Midway
2011-12-15 00:00:00+00:00,East Baltimore Midway
2023-11-07 00:00:00+00:00,Better Waverly
2025-03-27 00:00:00+00:00,East Baltimore Midway
2020-03-18 00:00:00+00:00,East Baltimore Midway
2026-05-13 00:00:00+00:00,East Baltimore Midway
2025-01-20 00:00:00+00:00,East Baltimore Midway
2026-05-26 00:00:00+00:00,East Baltimore Midway
2025-06-02 00:00:00+00:00,East Baltimore Midway
2022-12-01 00:00:00+00:00,East Baltimore Midway
2011-07-28 00:00:00+00:00,East Baltimore Midway
2025-04-24 00:00:00+00:00,East Baltimore Midway
2009-02-04 00:00:00+00:00,East Baltimore Midway
2006-02-15 00:00:00+00:00,East Baltimore Midway
2019-04-19 00:00:00+00:00,East Baltimore Midway
2015-03-06 00:00:00+00:00,East Baltimore Midway
2008-01-05 00:00:00+00:00,East Baltimore Midway
2021-09-15 00:00:00+00:00,East Baltimore Midway
2008-04-07 00:00:00+00:00,East Baltimore Midway
2023-06-07 00:00:00+00:00,East Baltimore Midway
2023-04-13 00:00:00+00:00,East Baltimore Midway
2023-05-17 00:00:00+00:00,East Baltimore Midway
2020-01-04 00:00:00+00:00,East Baltimore Midway
2011-09-23 00:00:00+00:00,East Baltimore Midway
2011-05-05 00:00:00+00:00,East Baltimore Midway
2015-03-03 00:00:00+00:00,East Baltimore Midway
2026-01-21 00:00:00+00:00,Better Waverly
2025-09-23 00:00:00+00:00,Better Waverly
2025-05-16 00:00:00+00:00,Better Waverly
2011-11-22 00:00:00+00:00,Better Waverly
2008-06-17 00:00:00+00:00,Better Waverly
2018-07-17 00:00:00+00:00,Better Waverly
2018-12-21 00:00:00+00:00,Darley Park
2022-03-31 00:00:00+00:00,Darley Park
2010-11-22 00:00:00+00:00,Darley Park
2025-05-13 00:00:00+00:00,Darley Park
2025-11-24 00:00:00+00:00,Darley Park
2025-05-13 00:00:00+00:00,Darley Park
2024-07-28 00:00:00+00:00,Darley Park
2018-04-01 00:00:00+00:00,Pimlico Good Neighbors
2026-03-19 00:00:00+00:00,Central Park Heights
2012-04-24 00:00:00+00:00,Central Park Heights
2022-10-02 00:00:00+00:00,Central Park Heights
2012-02-22 00:00:00+00:00,Central Park Heights
2006-03-02 00:00:00+00:00,Central Park Heights
2026-05-31 00:00:00+00:00,Central Park Heights
2014-07-11 00:00:00+00:00,Central Park Heights
2023-03-14 00:00:00+00:00,Central Park Heights
2026-01-21 00:00:00+00:00,Central Park Heights
2025-04-20 00:00:00+00:00,Central Park Heights
2025-09-30 00:00:00+00:00,Central Park Heights
2009-08-20 00:00:00+00:00,Central Park Heights
2023-03-17 00:00:00+00:00,Central Park Heights
2007-10-19 00:00:00+00:00,Central Park Heights
2009-06-30 00:00:00+00:00,Central Park Heights
2026-06-01 00:00:00+00:00,Four By Four
2018-08-01 00:00:00+00:00,South Clifton Park
2009-01-14 00:00:00+00:00,South Clifton Park
2011-03-16 00:00:00+00:00,South Clifton Park
2025-12-10 00:00:00+00:00,Four By Four
2006-11-01 00:00:00+00:00,South Clifton Park
2006-11-01 00:00:00+00:00,South Clifton Park
2025-05-13 00:00:00+00:00,South Clifton Park
2006-11-01 00:00:00+00:00,South Clifton Park
2006-11-01 00:00:00+00:00,South Clifton Park
2016-09-26 00:00:00+00:00,South Clifton Park
2008-02-22 00:00:00+00:00,South Clifton Park
2023-06-09 00:00:00+00:00,South Clifton Park
2025-04-29 00:00:00+00:00,South Clifton Park
2023-03-01 00:00:00+00:00,South Clifton Park
2007-01-29 00:00:00+00:00,South Clifton Park
2006-11-01 00:00:00+00:00,South Clifton Park
2006-11-01 00:00:00+00:00,South Clifton Park
2011-10-14 00:00:00+00:00,South Clifton Park
2022-08-17 00:00:00+00:00,South Clifton Park
2024-04-06 00:00:00+00:00,South Clifton Park
2026-07-02 00:00:00+00:00,South Clifton Park
2026-06-29 00:00:00+00:00,South Clifton Park
2007-08-27 00:00:00+00:00,South Clifton Park
2026-06-29 00:00:00+00:00,South Clifton Park
2025-01-13 00:00:00+00:00,South Clifton Park
2007-10-02 00:00:00+00:00,South Clifton Park
2007-07-17 00:00:00+00:00,South Clifton Park
2011-10-27 00:00:00+00:00,South Clifton Park
2026-06-25 00:00:00+00:00,Four By Four
2026-06-02 00:00:00+00:00,Belair-Edison
2019-12-13 00:00:00+00:00,Darley Park
2025-10-30 00:00:00+00:00,Darley Park
2026-02-09 00:00:00+00:00,Darley Park
2026-02-02 00:00:00+00:00,Darley Park
2023-05-18 00:00:00+00:00,Darley Park
2024-02-12 00:00:00+00:00,Darley Park
2024-11-18 00:00:00+00:00,Darley Park
2026-03-27 00:00:00+00:00,Darley Park
2024-02-12 00:00:00+00:00,Darley Park
2006-03-13 00:00:00+00:00,Darley Park
2025-07-28 00:00:00+00:00,Darley Park
2026-01-17 00:00:00+00:00,Central Park Heights
2026-06-02 00:00:00+00:00,Central Park Heights
2023-01-04 00:00:00+00:00,Central Park Heights
2022-11-17 00:00:00+00:00,Central Park Heights
2024-07-12 00:00:00+00:00,Central Park Heights
2025-10-15 00:00:00+00:00,Central Park Heights
2021-11-20 00:00:00+00:00,Central Park Heights
2023-06-29 00:00:00+00:00,Central Park Heights
2024-06-28 00:00:00+00:00,Central Park Heights
2015-07-01 00:00:00+00:00,Central Park Heights
2013-07-12 00:00:00+00:00,Central Park Heights
2025-05-15 00:00:00+00:00,Central Park Heights
2022-05-06 00:00:00+00:00,Central Park Heights
2026-03-19 00:00:00+00:00,Central Park Heights
2008-11-25 00:00:00+00:00,Central Park Heights
2023-01-17 00:00:00+00:00,Central Park Heights
2008-08-29 00:00:00+00:00,Central Park Heights
2025-05-05 00:00:00+00:00,Central Park Heights
2023-03-17 00:00:00+00:00,Central Park Heights
2026-03-26 00:00:00+00:00,Four By Four
2008-01-30 00:00:00+00:00,South Clifton Park
2021-07-07 00:00:00+00:00,South Clifton Park
2023-03-01 00:00:00+00:00,South Clifton Park
2026-06-01 00:00:00+00:00,Four By Four
2023-05-18 00:00:00+00:00,South Clifton Park
2023-08-10 00:00:00+00:00,South Clifton Park
2024-11-20 00:00:00+00:00,South Clifton Park
2024-09-26 00:00:00+00:00,South Clifton Park
2015-01-06 00:00:00+00:00,South Clifton Park
2024-04-04 00:00:00+00:00,Belair-Edison
2026-05-13 00:00:00+00:00,South Clifton Park
2018-04-23 00:00:00+00:00,Arlington
2025-10-30 00:00:00+00:00,Darley Park
2011-08-23 00:00:00+00:00,Darley Park
2024-04-09 00:00:00+00:00,Darley Park
2017-11-24 00:00:00+00:00,Darley Park
2012-09-06 00:00:00+00:00,Darley Park
2025-02-12 00:00:00+00:00,Darley Park
2025-10-30 00:00:00+00:00,Darley Park
2013-10-02 00:00:00+00:00,Arlington
2023-08-30 00:00:00+00:00,Arlington
2013-05-24 00:00:00+00:00,Arlington
2026-02-23 00:00:00+00:00,Arlington
2026-02-17 00:00:00+00:00,Arlington
2022-10-17 00:00:00+00:00,Arlington
2025-01-14 00:00:00+00:00,Arlington
2025-01-14 00:00:00+00:00,Arlington
2022-05-06 00:00:00+00:00,Arlington
2025-05-30 00:00:00+00:00,Arlington
2023-02-08 00:00:00+00:00,Arlington
2014-05-02 00:00:00+00:00,Arlington
2010-04-13 00:00:00+00:00,Arlington
2023-08-31 00:00:00+00:00,Arlington
2018-07-06 00:00:00+00:00,Arlington
2020-05-06 00:00:00+00:00,Arlington
2007-07-16 00:00:00+00:00,Arlington
2026-03-23 00:00:00+00:00,Arlington
2010-11-19 00:00:00+00:00,Arlington
2013-12-13 00:00:00+00:00,Arlington
2023-08-30 00:00:00+00:00,Arlington
2023-02-24 00:00:00+00:00,Arlington
2023-08-30 00:00:00+00:00,Arlington
2024-11-15 00:00:00+00:00,Four By Four
2026-03-25 00:00:00+00:00,Four By Four
2025-08-14 00:00:00+00:00,Four By Four
2026-06-01 00:00:00+00:00,Belair-Edison
2026-06-01 00:00:00+00:00,Belair-Edison
2022-07-15 00:00:00+00:00,Belair-Edison
2024-09-12 00:00:00+00:00,Mt. Washington
2005-05-06 00:00:00+00:00,Central Park Heights
2024-04-08 00:00:00+00:00,Central Park Heights
2020-07-16 00:00:00+00:00,Central Park Heights
2025-11-28 00:00:00+00:00,Cylburn
2025-06-01 00:00:00+00:00,Central Park Heights
2013-11-26 00:00:00+00:00,Central Park Heights
2015-08-31 00:00:00+00:00,Central Park Heights
2025-01-21 00:00:00+00:00,Central Park Heights
2012-06-21 00:00:00+00:00,Central Park Heights
2012-06-12 00:00:00+00:00,Central Park Heights
2009-04-13 00:00:00+00:00,Central Park Heights
2012-03-14 00:00:00+00:00,Central Park Heights
2013-08-12 00:00:00+00:00,Central Park Heights
2025-11-12 00:00:00+00:00,Central Park Heights
2004-11-05 00:00:00+00:00,Central Park Heights
2020-01-08 00:00:00+00:00,Central Park Heights
2025-10-07 00:00:00+00:00,Central Park Heights
2009-04-02 00:00:00+00:00,Central Park Heights
2025-03-03 00:00:00+00:00,Central Park Heights
2025-08-15 00:00:00+00:00,Central Park Heights
2019-12-22 00:00:00+00:00,Central Park Heights
2022-09-23 00:00:00+00:00,Central Park Heights
2026-02-23 00:00:00+00:00,Central Park Heights
2026-05-19 00:00:00+00:00,Central Park Heights
2023-12-21 00:00:00+00:00,Central Park Heights
2017-12-31 00:00:00+00:00,Central Park Heights
2018-07-29 00:00:00+00:00,Central Park Heights
2016-08-02 00:00:00+00:00,Central Park Heights
2006-11-01 00:00:00+00:00,South Clifton Park
2021-03-18 00:00:00+00:00,South Clifton Park
2025-11-24 00:00:00+00:00,South Clifton Park
2025-12-17 00:00:00+00:00,Berea
2023-12-21 00:00:00+00:00,Berea
2025-12-18 00:00:00+00:00,Berea
2016-10-24 00:00:00+00:00,Berea
2016-10-24 00:00:00+00:00,Berea
2025-07-02 00:00:00+00:00,Better Waverly
2026-05-07 00:00:00+00:00,Better Waverly
2026-02-06 00:00:00+00:00,Better Waverly
2014-06-12 00:00:00+00:00,Better Waverly
2026-07-06 00:00:00+00:00,Belair-Edison
2024-04-04 00:00:00+00:00,Belair-Edison
2025-12-23 00:00:00+00:00,Arlington
2019-02-11 00:00:00+00:00,Arlington
2007-09-04 00:00:00+00:00,Central Park Heights
2010-03-12 00:00:00+00:00,Central Park Heights
2024-01-04 00:00:00+00:00,Central Park Heights
2026-03-19 00:00:00+00:00,Central Park Heights
2013-09-27 00:00:00+00:00,Central Park Heights
2017-07-21 00:00:00+00:00,Central Park Heights
2024-01-02 00:00:00+00:00,Central Park Heights
2026-06-28 00:00:00+00:00,Central Park Heights
2026-06-25 00:00:00+00:00,Central Park Heights
2026-06-29 00:00:00+00:00,Central Park Heights
2013-12-02 00:00:00+00:00,Central Park Heights
2014-01-06 00:00:00+00:00,Central Park Heights
2005-10-21 00:00:00+00:00,Central Park Heights
2025-12-01 00:00:00+00:00,Central Park Heights
2025-01-23 00:00:00+00:00,Central Park Heights
2013-02-26 00:00:00+00:00,Central Park Heights
2026-07-06 00:00:00+00:00,Central Park Heights
2017-08-30 00:00:00+00:00,Central Park Heights
2012-03-09 00:00:00+00:00,Central Park Heights
2019-01-14 00:00:00+00:00,Central Park Heights
2013-06-27 00:00:00+00:00,Central Park Heights
2014-01-24 00:00:00+00:00,Central Park Heights
2025-12-08 00:00:00+00:00,Central Park Heights
2012-04-03 00:00:00+00:00,Central Park Heights
2026-02-23 00:00:00+00:00,Arlington
2023-12-29 00:00:00+00:00,Arlington
2025-07-23 00:00:00+00:00,Central Park Heights
2007-10-23 00:00:00+00:00,Central Park Heights
2012-05-07 00:00:00+00:00,Central Park Heights
2009-08-03 00:00:00+00:00,Central Park Heights
2026-03-19 00:00:00+00:00,Central Park Heights
2021-04-11 00:00:00+00:00,Woodmere
2023-02-07 00:00:00+00:00,Woodmere
2026-06-10 00:00:00+00:00,Woodmere
2023-08-07 00:00:00+00:00,Woodmere
2017-09-30 00:00:00+00:00,Woodmere
2021-12-17 00:00:00+00:00,Woodmere
2025-01-14 00:00:00+00:00,Woodmere
2025-06-01 00:00:00+00:00,Woodmere
2025-11-19 00:00:00+00:00,Woodmere
2026-01-16 00:00:00+00:00,Four By Four
2026-06-10 00:00:00+00:00,Better Waverly
2025-01-08 00:00:00+00:00,Better Waverly
2026-03-16 00:00:00+00:00,Better Waverly
2026-06-09 00:00:00+00:00,Better Waverly
2025-12-10 00:00:00+00:00,Four By Four
2026-03-26 00:00:00+00:00,Four By Four
2025-02-04 00:00:00+00:00,Four By Four
2022-03-10 00:00:00+00:00,Four By Four
2018-02-12 00:00:00+00:00,Four By Four
2025-11-28 00:00:00+00:00,Glen
2026-07-04 00:00:00+00:00,Arlington
2026-01-12 00:00:00+00:00,Arlington
2016-07-15 00:00:00+00:00,Arlington
2025-10-24 00:00:00+00:00,Arlington
2012-03-08 00:00:00+00:00,Arlington
2018-02-11 00:00:00+00:00,Arlington
2017-08-18 00:00:00+00:00,Arlington
2024-11-12 00:00:00+00:00,Arlington
2022-09-15 00:00:00+00:00,Arlington
2017-10-19 00:00:00+00:00,Arlington
2016-09-13 00:00:00+00:00,Arlington
2024-02-16 00:00:00+00:00,Arlington
2025-12-04 00:00:00+00:00,Arlington
2026-02-10 00:00:00+00:00,Arlington
2011-06-15 00:00:00+00:00,Arlington
2023-08-30 00:00:00+00:00,Arlington
2023-06-20 00:00:00+00:00,Arlington
2025-04-24 00:00:00+00:00,Arlington
2024-11-01 00:00:00+00:00,Arlington
2026-07-04 00:00:00+00:00,Arlington
2013-07-03 00:00:00+00:00,Arlington
2013-12-06 00:00:00+00:00,Arlington
2011-12-09 00:00:00+00:00,Arlington
2025-07-17 00:00:00+00:00,Central Park Heights
2023-05-23 00:00:00+00:00,Central Park Heights
2014-05-16 00:00:00+00:00,Central Park Heights
2025-01-21 00:00:00+00:00,Central Park Heights
2009-05-27 00:00:00+00:00,Central Park Heights
2019-03-03 00:00:00+00:00,Central Park Heights
2012-02-10 00:00:00+00:00,Central Park Heights
2021-05-13 00:00:00+00:00,Central Park Heights
2023-03-17 00:00:00+00:00,Central Park Heights
2026-03-20 00:00:00+00:00,Central Park Heights
2023-03-17 00:00:00+00:00,Central Park Heights
2011-12-02 00:00:00+00:00,Central Park Heights
2023-03-17 00:00:00+00:00,Central Park Heights
2022-05-09 00:00:00+00:00,Central Park Heights
2019-09-13 00:00:00+00:00,Central Park Heights
2024-08-29 00:00:00+00:00,Central Park Heights
2017-06-25 00:00:00+00:00,Central Park Heights
2021-11-20 00:00:00+00:00,Central Park Heights
2023-03-17 00:00:00+00:00,Central Park Heights
2016-12-15 00:00:00+00:00,Central Park Heights
2026-02-24 00:00:00+00:00,Central Park Heights
2010-02-02 00:00:00+00:00,Central Park Heights
2024-10-03 00:00:00+00:00,Central Park Heights
2007-12-13 00:00:00+00:00,Central Park Heights
2016-12-15 00:00:00+00:00,Central Park Heights
2025-05-06 00:00:00+00:00,Central Park Heights
2025-10-15 00:00:00+00:00,Central Park Heights
2025-12-16 00:00:00+00:00,Better Waverly
2011-05-05 00:00:00+00:00,Better Waverly
2021-03-29 00:00:00+00:00,Better Waverly
2021-08-24 00:00:00+00:00,Better Waverly
2023-01-17 00:00:00+00:00,Better Waverly
2017-08-16 00:00:00+00:00,Belair-Edison
2024-04-04 00:00:00+00:00,Belair-Edison
2025-05-28 00:00:00+00:00,Belair-Edison
2026-04-24 00:00:00+00:00,Belair-Edison
2025-11-06 00:00:00+00:00,Belair-Edison
2024-08-21 00:00:00+00:00,Woodmere
2019-02-03 00:00:00+00:00,Central Park Heights
2024-01-04 00:00:00+00:00,Central Park Heights
2008-08-04 00:00:00+00:00,Central Park Heights
2005-11-07 00:00:00+00:00,Central Park Heights
2010-05-03 00:00:00+00:00,Central Park Heights
2010-05-03 00:00:00+00:00,Central Park Heights
2010-05-04 00:00:00+00:00,Central Park Heights
2019-12-19 00:00:00+00:00,Central Park Heights
2012-11-08 00:00:00+00:00,Central Park Heights
2021-01-08 00:00:00+00:00,Central Park Heights
2008-05-30 00:00:00+00:00,Central Park Heights
2007-04-19 00:00:00+00:00,Central Park Heights
2017-02-10 00:00:00+00:00,Central Park Heights
2006-01-18 00:00:00+00:00,Central Park Heights
2007-11-09 00:00:00+00:00,Central Park Heights
2010-07-28 00:00:00+00:00,Central Park Heights
